ts,buy_hold,v10,v10_no_mfeu,v10_no_range,melt_long,rs4_w1,rs4_w0_5,rs4_no_er,rs4_melt_both,rs4_no_donchian
2025-07-05 18:00:00+00:00,1.1648810184995948,1.1337192112675718,1.1337192112675718,1.2565663402573184,0.970584776910298,1.1003706077470556,1.1195965138498807,1.0069576085380603,1.0328156309728247,1.1128454661037124
2025-07-06 00:00:00+00:00,1.1570853699415806,1.141306317928383,1.141306317928383,1.2649755678289833,0.970584776910298,1.1077345379728338,1.127089108209426,1.0136963977399756,1.0397274679385076,1.1202928809171997
2025-07-06 06:00:00+00:00,1.1601524407957426,1.1382810723982577,1.1382810723982577,1.2616225138572514,0.970584776910298,1.1047982807148782,1.1241015480486687,1.011009406133959,1.0369714761197302,1.117323335426049
2025-07-06 12:00:00+00:00,1.1715236726824643,1.1271242126862455,1.1271242126862455,1.2492567232472351,0.970584776910298,1.0939696025202752,1.1130836689169257,1.001099999410718,1.0268076022181372,1.1063718929321125
2025-07-06 18:00:00+00:00,1.1851234497058722,1.1140398522694226,1.1140398522694226,1.2347545725205202,0.970584776910298,1.0812701214840992,1.1001622998838902,0.989478606614663,1.0148877795447016,1.0935284383782744
2025-07-07 00:00:00+00:00,1.1815533237083902,1.1129815144097666,1.1129815144097666,1.2335815556766256,0.970584776910298,1.0802429148686892,1.0991171456990005,0.9885386019383791,1.0139236361541342,1.0924895863618151
2025-07-07 06:00:00+00:00,1.1768826386296496,1.1075245615324905,1.1075245615324905,1.2275333003080948,0.970584776910298,1.0749464794776882,1.0937281698777206,0.9836917931654526,1.0089523644555347,1.0871331054908342
2025-07-07 12:00:00+00:00,1.163377084766329,1.0948149402586613,1.0948149402586613,1.2134464945704944,0.970584776910298,1.0626107145490145,1.0811768718763206,0.9724032397775195,0.9973739282917169,1.074657490479722
2025-07-07 18:00:00+00:00,1.1467258418127932,1.1084047150622673,1.1084047150622673,1.2285088251900802,0.970584776910298,1.0758007430950336,1.0945973593682021,0.9844735363737198,1.0097541823255813,1.0879970538612531
2025-07-08 00:00:00+00:00,1.1098022750116672,1.144094375177179,1.144094375177179,1.2680657323589029,0.970584776910298,1.1104405838956695,1.1298424347343208,1.016172721182158,1.0422673817707733,1.1230296051763673
2025-07-08 06:00:00+00:00,1.135541610173642,1.1175597128840187,1.1175597128840187,1.2386558368959855,0.970584776910298,1.0846864446134723,1.1036383137276822,0.9926049101928639,1.0180943645839866,1.0969834922287696
2025-07-08 12:00:00+00:00,1.1455776821920969,1.1076825673325554,1.1076825673325554,1.2277084272424839,0.970584776910298,1.075099837501895,1.0938842074054986,0.9838321322732205,1.009096307381146,1.0872882021289372
2025-07-08 18:00:00+00:00,1.1544462871263295,1.0991073312443216,1.0991073312443216,1.218203998878615,0.970584776910298,1.0667768438962435,1.0854157927095072,0.9762156967941015,1.0012842867474763,1.0788708510717118
2025-07-09 00:00:00+00:00,1.16711127747286,1.087049443497408,1.087049443497408,1.2048395469695465,0.970584776910298,1.055073641607396,1.0735081096150807,0.9655060063443145,0.9902995783489973,1.0670349700382262
2025-07-09 06:00:00+00:00,1.1691654212895137,1.0851362104271285,1.0860167465260855,1.2027190004944697,0.970584776910298,1.0532166867147013,1.0716187096169345,0.9638066926360546,0.9885566273598635,1.0651569629208557
2025-07-09 12:00:00+00:00,1.1822584049192186,1.0952264280546151,1.0971468677914478,1.21390257020958,0.970584776910298,1.0630100983396518,1.0815832337843339,0.9727687189568774,0.9977487927408611,1.0750614020687057
2025-07-09 18:00:00+00:00,1.2098659414686606,1.1208016352315084,1.122766920164624,1.2422490462719027,0.970584776910298,1.0878330050918714,1.10683985157087,0.9954843518938162,1.0210477484921099,1.1001657251397132
2025-07-10 00:00:00+00:00,1.2355361518269694,1.1445821325247902,1.1465891156956345,1.268606341937651,0.970584776910298,1.1109139937520873,1.1303241161070658,1.0166059421838103,1.0427117276085507,1.1235083820617318
2025-07-10 06:00:00+00:00,1.2298228783453178,1.1392894417883381,1.1454998560357237,1.2627401477665374,0.970584776910298,1.105776988694393,1.1250973562193225,1.0062383408419644,1.037890098347809,1.1183131389794836
2025-07-10 12:00:00+00:00,1.2824297892002392,1.1880236938155504,1.1454998560357237,1.316755127936578,0.970584776910298,1.1530777118261148,1.173224527508714,1.0923240555047125,1.082286891448984,1.1661501085513426
2025-07-10 18:00:00+00:00,1.3032759806368548,1.2073352924395646,1.1454998560357237,1.3381592856559876,0.9854398003478824,1.1894693752844205,1.201273798011578,1.1278360134514664,1.1164443640243333,1.2029543428687837
2025-07-11 00:00:00+00:00,1.348206201458729,1.2489579741288597,1.1454998560357237,1.3842921025670958,1.019412672167908,1.271482889668796,1.2633943670400396,1.2055999282141319,1.1934228283806523,1.2858976412441834
2025-07-11 06:00:00+00:00,1.3564362682670243,1.2565821843993006,1.1454998560357237,1.3927424542076654,1.0256356330088292,1.2870063149671762,1.2749628719557344,1.2203189940996664,1.2079932251011103,1.3015970550054
2025-07-11 12:00:00+00:00,1.379421716868547,1.2778755587279007,1.1454998560357237,1.416343128153997,1.043015509732808,1.3306241659411955,1.3073701375027131,1.2616767492298437,1.24893324836077,1.3457093998425702
2025-07-11 18:00:00+00:00,1.3790851336283672,1.2775637530698893,1.1454998560357237,1.415997535973266,1.0427610106658942,1.329974812972836,1.3068916338606282,1.2610610430348168,1.248323761074379,1.3450526851851154
2025-07-12 00:00:00+00:00,1.3787688259342494,1.2772707303731985,1.1454998560357237,1.4156727620310643,1.042521842450128,1.3293647255227317,1.3064420098282663,1.2604825677820026,1.2477511286809908,1.344435681197554
2025-07-12 06:00:00+00:00,1.3886000517812938,1.2863782303267237,1.1454998560357237,1.4257671291122216,1.0499554799757365,1.3483226314513816,1.3204152657647559,1.2784581537787787,1.265545153199431,1.3636085121610364
2025-07-12 12:00:00+00:00,1.3630595214746555,1.2627178666854337,1.1454998560357237,1.3995429844965084,1.0306436416083526,1.2987232165766167,1.283985655162317,1.2314287745410792,1.2189907917787386,1.3134467906681377
2025-07-12 18:00:00+00:00,1.399610700577102,1.2965783299843114,1.1454998560357237,1.4370724874140048,1.0582809089042584,1.3683751490795217,1.3356318110059406,1.2974716332439216,1.2843665879968442,1.3838883643938489
2025-07-13 00:00:00+00:00,1.4104976150626631,1.3066638040354535,1.1454998560357237,1.448250799550071,1.066512779203758,1.3896630446722793,1.3512156901209917,1.3176564785194596,1.3043475572847587,1.4054176000227374
2025-07-13 06:00:00+00:00,1.427783037321595,1.3226767595782472,1.1454998560357237,1.4659988810354456,1.0795827224182775,1.4237232405468059,1.3760540877728706,1.3499518165337878,1.336316697904783,1.4398639349999838
2025-07-13 12:00:00+00:00,1.4408348821538974,1.334767792583999,1.1454998560357237,1.4794000697451095,1.089451551090644,1.449752706276583,1.39492254743901,1.3746325434788793,1.360748138441556,1.4661884957602827
2025-07-13 18:00:00+00:00,1.4542235882415808,1.3471708887968683,1.1454998560357237,1.493147136092022,1.0995750890442215,1.4766958530931629,1.4143656580626487,1.4001796083523932,1.386037166505232,1.4934370959739753
2025-07-14 00:00:00+00:00,1.4757390909742552,1.367102527352076,1.1454998560357237,1.5152385198012621,1.1158435026667226,1.5203918210577214,1.445754354161827,1.4416114327751672,1.4270505109244225,1.5376284434109382
2025-07-14 06:00:00+00:00,1.4378441233949912,1.3319971985928203,1.1149967568413723,1.476329260750048,1.1147834513391892,1.4799058600271355,1.4079426204193226,1.40322328606179,1.3890501017050607,1.496683494630467
2025-07-14 12:00:00+00:00,1.4172904271521554,1.348507039385452,1.12881692024652,1.4946280687942666,1.1147834513391892,1.4982489993092172,1.4253937896356248,1.4206159600658106,1.4062671019032345,1.5152345893620576
2025-07-14 18:00:00+00:00,1.4139877282749345,1.3516494529653218,1.1314473919576549,1.4981109868681495,1.1147834513391892,1.5017403552042532,1.4287153717040837,1.4239264084018646,1.4095441132267785,1.5187655266217326
2025-07-15 00:00:00+00:00,1.4297562990462422,1.3365760689246518,1.1188296669821616,1.4814042866278836,1.1147834513391892,1.4849931808139516,1.4127825605486035,1.408047003018756,1.3938250969579367,1.5018284901732095
2025-07-15 06:00:00+00:00,1.3989817576610195,1.3653449686141015,1.142911722023658,1.5132905161604888,1.1147834513391892,1.5169566588767642,1.4431917536446068,1.4383542664283633,1.423826243418147,1.5341543369312713
2025-07-15 12:00:00+00:00,1.4199800486345697,1.3448515556205216,1.125756964454654,1.490576485465064,1.1147834513391892,1.4941876004934618,1.421529884068606,1.416765006065164,1.4024550442646584,1.511127146627463
2025-07-15 18:00:00+00:00,1.4205323165208037,1.3443285071969644,1.125319127726053,1.489996760752953,1.1147834513391892,1.4936064713229813,1.4209770134102837,1.4162139885942195,1.401909592317232,1.510539429218404
2025-07-16 00:00:00+00:00,1.405429071400074,1.358621545609993,1.137283635979353,1.5058385589612908,1.1147834513391892,1.5094866483439093,1.436084986593901,1.4312713208100274,1.4168148387263582,1.526599639182433
2025-07-16 06:00:00+00:00,1.42087840225093,1.343686751541502,1.1247819227865226,1.4892854659743966,1.1147834513391892,1.4928934533404905,1.4202986672844997,1.4155379162416215,1.4012403485985279,1.5098183277790533
2025-07-16 12:00:00+00:00,1.4306531142390195,1.3344430675093406,1.117044160478903,1.4790401582303376,1.1147834513391892,1.482623325008474,1.4105279434929492,1.4057999432964612,1.3916007335463583,1.4994317674055548
2025-07-16 18:00:00+00:00,1.3940008655230713,1.3686304877307975,1.1456619854352679,1.5169320463482823,1.1147834513391892,1.520607011144146,1.4466646005841393,1.4418154726052377,1.4272524898607235,1.5378460730989199
2025-07-17 00:00:00+00:00,1.3727982247946375,1.389447247059314,1.163087411827879,1.5400044604217857,1.1147834513391892,1.5437353211357825,1.4686682524751438,1.4637453696508,1.4489608851133509,1.5612365878324344
2025-07-17 06:00:00+00:00,1.3655510120879548,1.3967823525120182,1.169227528938857,1.5481343805311933,1.1147834513391892,1.5518849370320036,1.4764215777847185,1.4714727063057322,1.4566101722033389,1.5694785956039479
2025-07-17 12:00:00+00:00,1.372929195227103,1.389235423901416,1.162910097540484,1.539769684608113,1.1147834513391892,1.5434999765472248,1.468444351965209,1.4635222196411726,1.4487399890188752,1.5609985751515205
2025-07-17 18:00:00+00:00,1.3520401669425932,1.4103725503931572,1.1806036989325406,1.563197180071992,1.1147834513391892,1.566984228159998,1.4907866371384484,1.4857896148916874,1.47078247359326,1.5847490668023487
2025-07-18 00:00:00+00:00,1.397258136813084,1.363203697685135,1.1411192932228778,1.5109172221843705,1.1147834513391892,1.5145776152879105,1.4409283955790326,1.4360984949954594,1.421593256288143,1.531748322218701
2025-07-18 06:00:00+00:00,1.3501470957868658,1.4091665327810297,1.1795941579758205,1.5618604812473662,1.1147834513391892,1.565644291008952,1.4895118569820904,1.4845191077175537,1.4695247991112466,1.5833939388364553
2025-07-18 12:00:00+00:00,1.3245990540639225,1.435831364699276,1.2019149264744136,1.591414651207691,1.1147834513391892,1.595270059782445,1.5176970163530545,1.5126097922220973,1.4973317551071883,1.6133555737868113
2025-07-18 18:00:00+00:00,1.313128422299501,1.4482652350162915,1.2123231503754133,1.6051958262677992,1.1147834513391892,1.6090846215280765,1.530839818736263,1.5257085407653683,1.5102982004170464,1.6273267506763067
2025-07-19 00:00:00+00:00,1.3260596745171394,1.4340032003866263,1.2111714433825567,1.5893883913393707,1.1147834513391892,1.5932388910365642,1.5157646170539958,1.5106838702029166,1.495425285763933,1.6113013777606442
2025-07-19 06:00:00+00:00,1.329458606874322,1.432640897346259,1.2111714433825567,1.5853144995415367,1.1147834513391892,1.5917253140900796,1.5143246406677944,1.509248720526224,1.4940046317424571,1.612369963914227
2025-07-19 12:00:00+00:00,1.3169758227630979,1.432640897346259,1.2111714433825567,1.6001996103256146,1.1147834513391892,1.5917253140900796,1.5143246406677944,1.509248720526224,1.4940046317424571,1.6108382124485086
2025-07-19 18:00:00+00:00,1.3170580386204838,1.432640897346259,1.2111714433825567,1.6000997134401305,1.1147834513391892,1.5917253140900796,1.5143246406677944,1.509248720526224,1.4940046317424571,1.6108382124485086
2025-07-20 00:00:00+00:00,1.3340417504685538,1.412805713879748,1.194402546282528,1.5794661258043792,1.1147834513391892,1.569687576865246,1.4933585303667813,1.4883528872970548,1.4733198557980312,1.5885358535405871
2025-07-20 06:00:00+00:00,1.3513848617083455,1.3944386375514217,1.1788748042024972,1.5589323931009706,1.1147834513391892,1.5492809694650416,1.4739442330976393,1.4690036655209058,1.4541660698374907,1.5678842105116673
2025-07-20 12:00:00+00:00,1.3734240508632425,1.393113920845748,1.1777548731385048,1.5335083951972088,1.1147834513391892,1.5478091525440498,1.4725439860761966,1.4676081120386608,1.4527846120711452,1.5663947205116813
2025-07-20 18:00:00+00:00,1.3612491202468402,1.3794409880967575,1.1661956151810204,1.5170007061189092,1.1147834513391892,1.532617939439124,1.4580914746266471,1.4532040444907641,1.438526032063878,1.5510210964659696
2025-07-21 00:00:00+00:00,1.398821055155095,1.417515038058422,1.1983838642620763,1.558871551754968,1.1147834513391892,1.574919837455696,1.498336362325836,1.4933140338791273,1.4782308925751804,1.593830941343726
2025-07-21 06:00:00+00:00,1.403382340385865,1.4221372807560582,1.2022915625346375,1.5639547307359272,1.1147834513391892,1.5800553467960505,1.5032221477485073,1.4981834424589682,1.4830511179450534,1.599028116140533
2025-07-21 12:00:00+00:00,1.3569545082092318,1.3750889824392065,1.1625163784765338,1.5122147125805794,1.1147834513391892,1.5277826750089247,1.4534913341338254,1.448619323377086,1.4339876186891136,1.5461277718184876
2025-07-21 18:00:00+00:00,1.311209112723399,1.3287322409645734,1.1233258446963348,1.4612352142495806,1.1147834513391892,1.4762783524528802,1.4044915073062259,1.3997837408609428,1.3856452974529425,1.494005002804804
2025-07-22 00:00:00+00:00,1.291552772022821,1.3461266796881555,1.1380313075200577,1.480364249890767,1.1147834513391892,1.4956043178724074,1.4228777108681223,1.4181083150347409,1.4037847852113399,1.5135630278702212
2025-07-22 06:00:00+00:00,1.3335423261349173,1.3023628782524805,1.1010328757072159,1.4322362630807144,1.1147834513391892,1.4469808626052783,1.376618663673466,1.3720043252320595,1.358146466377452,1.464355718623935
2025-07-22 12:00:00+00:00,1.307030301682045,1.3282550271539841,1.1229224025351874,1.4607104120334073,1.1147834513391892,1.4757481474978524,1.40398708457644,1.3992810089241516,1.385147643334124,1.4934684313282884
2025-07-22 18:00:00+00:00,1.3682033501213413,1.2660885961146555,1.0703661714857204,1.3923446605461542,1.1147834513391892,1.4066785836209401,1.3382761597245736,1.33379034292433,1.3203184624251505,1.4235695035263605
2025-07-23 00:00:00+00:00,1.3126559647024272,1.2648858119483466,1.069349323622809,1.3910219331186353,1.1147834513391892,1.4053422389665002,1.3370047973728352,1.332523242098552,1.3190641598858466,1.4222171124980105
2025-07-23 06:00:00+00:00,1.2999069514483856,1.275969221815182,1.0787193685174377,1.4032105955835605,1.1147834513391892,1.417656381389878,1.3487201411795482,1.3441993168159316,1.3306223010133436,1.434679118972067
2025-07-23 12:00:00+00:00,1.2731402501947922,1.3022430154363736,1.1009315422744899,1.432104447382732,1.1147834513391892,1.4468476898897926,1.37649196673478,1.3718780529734753,1.3580214695252966,1.4642209468155956
2025-07-23 18:00:00+00:00,1.2918770575330656,1.301005884571709,1.0998856573093292,1.4110281636702429,1.1147834513391892,1.4454731845843973,1.3751842993663819,1.3705747688231504,1.3567313491292474,1.4628299369161208
2025-07-24 00:00:00+00:00,1.250601711170728,1.301005884571709,1.0998856573093292,1.4561103762870669,1.1147834513391892,1.4454731845843973,1.3751842993663819,1.3705747688231504,1.3567313491292474,1.4628299369161208
2025-07-24 06:00:00+00:00,1.2699574526385728,1.301005884571709,1.0998856573093292,1.4335739478300205,1.1147834513391892,1.4454731845843973,1.3751842993663819,1.3705747688231504,1.3567313491292474,1.4628299369161208
2025-07-24 12:00:00+00:00,1.2588066232923274,1.301005884571709,1.0998856573093292,1.4461614076809495,1.1147834513391892,1.4454731845843973,1.3751842993663819,1.3705747688231504,1.3567313491292474,1.4628299369161208
2025-07-24 18:00:00+00:00,1.2433473346095112,1.3157474629214347,1.112348360810707,1.4639215832866477,1.1147834513391892,1.4618517086600153,1.3907663865304962,1.386104625819466,1.372104347606731,1.479405128760447
2025-07-25 00:00:00+00:00,1.2412431474324044,1.317974176939895,1.1142308509983976,1.4663990607686812,1.1147834513391892,1.4643256831758815,1.393120059326045,1.388450409253098,1.3744264375758972,1.4819088099242157
2025-07-25 06:00:00+00:00,1.271082726951854,1.316722101471802,1.1131723316899491,1.4311467159951634,1.1147834513391892,1.4629345737768644,1.3917965952696854,1.3871313813643076,1.3731207324602002,1.4805009965547877
2025-07-25 12:00:00+00:00,1.2669669580683294,1.316722101471802,1.1131723316899491,1.4357807724547118,1.1147834513391892,1.4629345737768644,1.3917965952696854,1.3871313813643076,1.3731207324602002,1.4805009965547877
2025-07-25 18:00:00+00:00,1.3035956062209355,1.316722101471802,1.1131723316899491,1.394271632533097,1.1147834513391892,1.4629345737768644,1.3917965952696854,1.3871313813643076,1.3731207324602002,1.4805009965547877
2025-07-26 00:00:00+00:00,1.321278611203262,1.316722101471802,1.1131723316899491,1.4105355229703846,1.1147834513391892,1.4629345737768644,1.3917965952696854,1.3871313813643076,1.3731207324602002,1.4805009965547877
2025-07-26 06:00:00+00:00,1.3087769143712111,1.3030126315059938,1.101582184740176,1.3971892935457253,1.1147834513391892,1.4477027662612785,1.37730546338997,1.3726888228394774,1.3588240502521247,1.4650862906544846
2025-07-26 12:00:00+00:00,1.2932573485193724,1.287561418913242,1.0885195481139018,1.3806213276757857,1.1147834513391892,1.4305358081890729,1.3609732813332232,1.3564113852210307,1.342711022051989,1.44771319756523
2025-07-26 18:00:00+00:00,1.2806703372134753,1.2750298449342097,1.0779252082677095,1.3671840204913237,1.1147834513391892,1.4166126934959444,1.347727204596232,1.3432097084930605,1.3296426881782473,1.4336228988274633
2025-07-27 00:00:00+00:00,1.286242013638354,1.2805769818683672,1.0826148229922572,1.3731320828100129,1.1147834513391892,1.4227757998927937,1.3535906182123818,1.3490534683186866,1.33542742340945,1.439860009718111
2025-07-27 06:00:00+00:00,1.2629380563580637,1.2573756628606254,1.0630001553647743,1.3482538631136394,1.1147834513391892,1.396998142104782,1.3290664481049261,1.3246115016738575,1.311232331586853,1.4137728225478248
2025-07-27 12:00:00+00:00,1.2885010405452622,1.2828260592797207,1.0845162194549953,1.3755437147493492,1.1147834513391892,1.4252746210946947,1.3559679294765588,1.3514228109862993,1.3377728346537705,1.442388835918503
