candidate_id,style_set,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
mean_revert_bb_vwap_rsi__q95,mean_revert_bb_vwap_rsi,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,18,30.0,0.6,0.11972312295638732,2.9583379373510925,0.7222222222222222,1.8527676461764762,65.77990987947008,-0.04057123522479511,4.02897627338068
mean_revert_bb_vwap_rsi__q95,mean_revert_bb_vwap_rsi,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,33,90.0,0.36666666666666664,0.15688969383146345,0.8058597913436765,0.6666666666666666,1.6688506860664247,46.40674737654052,-0.056455739151407336,2.5509746954991397
mean_revert_bb_vwap_rsi__q95,mean_revert_bb_vwap_rsi,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,67,183.0,0.366120218579235,0.37987583265643043,0.9007100181797962,0.6417910447761194,1.7281904301697615,50.41917225735564,-0.056455739151407225,2.725626390840879
mean_revert_bb_vwap_rsi__q95,mean_revert_bb_vwap_rsi,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,207,365.0,0.5671232876712329,1.0742851020294353,1.0742851020294353,0.5797101449275363,1.503262285085474,37.64112998910864,-0.12028163022096405,2.4952769034632736
bb_vwap_only__q80,bb_vwap_only,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.10010677708529814,143.72079802465777,0.7777777777777778,4.689831674000465,108.00749891682442,-0.02256852529166964,12.97373291734429
bb_vwap_only__q80,bb_vwap_only,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,46,30.0,1.5333333333333334,0.4642605691048174,102.51981111211465,0.7391304347826086,2.5522245525478984,85.42859518197648,-0.07382103690631392,9.554459280971404
bb_vwap_only__q80,bb_vwap_only,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,86,90.0,0.9555555555555556,0.3206674511232024,2.089474723354567,0.6046511627906976,1.5725095716857393,34.130782105850095,-0.136918513985688,3.3953681791323422
bb_vwap_only__q80,bb_vwap_only,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,187,183.0,1.0218579234972678,0.9122732160811968,2.6438572937848215,0.6310160427807486,1.6116867913690072,36.38243045005491,-0.136918513985688,3.852284356115515
bb_vwap_only__q80,bb_vwap_only,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,443,365.0,1.2136986301369863,1.1555825635107246,1.1555825635107246,0.5869074492099323,1.267094376336196,19.19607394014956,-0.17707144642680617,2.101903565944909
bb_vwap_only__q85,bb_vwap_only,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.1393548107035254,899.2469155959003,0.8888888888888888,8.988333122270287,147.05298158344857,-0.016567621980628,20.744932770394136
bb_vwap_only__q85,bb_vwap_only,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,40,30.0,1.3333333333333333,0.4423140835046955,85.14460908733729,0.75,2.7981131368435426,93.97922151431466,-0.07382103690631403,10.237092980040348
bb_vwap_only__q85,bb_vwap_only,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,66,90.0,0.7333333333333333,0.347726139297156,2.354337043335326,0.6363636363636364,1.7760155962340878,47.14199492688597,-0.10785513647465961,4.0033411448687914
bb_vwap_only__q85,bb_vwap_only,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,146,183.0,0.7978142076502732,0.6422537979379326,1.689696516781519,0.636986301369863,1.5502730190683,35.83959494150438,-0.10785513647465916,3.2103622912938867
bb_vwap_only__q85,bb_vwap_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,347,365.0,0.9506849315068493,1.9431145337034441,1.9431145337034441,0.6138328530259366,1.4886953330734725,33.06487629253409,-0.10785513647465927,3.147016563581729
bb_vwap_only__q90,bb_vwap_only,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,5,7.0,0.7142857142857143,-0.0076899267104114655,-0.3313699978194298,0.6,0.8597775216934749,-13.147211531118225,-0.04057123522479511,-0.8965101136881445
bb_vwap_only__q90,bb_vwap_only,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,26,30.0,0.8666666666666667,0.21575577373418442,9.772019868543758,0.8076923076923077,2.6341317396339456,77.04718024431249,-0.04057123522479511,7.480967185402948
bb_vwap_only__q90,bb_vwap_only,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,47,90.0,0.5222222222222223,0.24634250028517157,1.4426588041678121,0.6808510638297872,1.9397934390541898,48.422628462973556,-0.04057123522479522,3.8772024023393685
bb_vwap_only__q90,bb_vwap_only,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,94,183.0,0.5136612021857924,0.5513030476699634,1.40077374642232,0.6702127659574468,1.8277095907389298,48.57106039926763,-0.08103668308191114,3.540806903184105
bb_vwap_only__q90,bb_vwap_only,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,247,365.0,0.6767123287671233,1.3963759203606938,1.3963759203606938,0.6275303643724697,1.5254102235564626,37.64039782084423,-0.13028228121653018,2.8168255751657387
bb_vwap_only__q95,bb_vwap_only,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,5,7.0,0.7142857142857143,-0.018158983313870003,-0.6154047535289693,0.6,0.7334067453799638,-33.66526850402806,-0.04057123522479511,-2.0238571368080938
bb_vwap_only__q95,bb_vwap_only,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,17,30.0,0.5666666666666667,0.08685718779512475,1.7548536327535702,0.7058823529411765,1.6349773888901487,51.86141996326358,-0.05554727634284895,3.0884744875099246
bb_vwap_only__q95,bb_vwap_only,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,30,90.0,0.3333333333333333,0.1022814558581,0.4842928247617555,0.6333333333333333,1.4551726721269878,34.73928039987789,-0.056455739151407336,1.7853680174875153
bb_vwap_only__q95,bb_vwap_only,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,59,183.0,0.3224043715846995,0.2069632449690424,0.45526362591164937,0.5932203389830508,1.4285988100990754,34.40622464020086,-0.09051586322878558,1.6606139768535177
bb_vwap_only__q95,bb_vwap_only,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,165,365.0,0.4520547945205479,0.6833200652227835,0.6833200652227835,0.5878787878787879,1.4123258966448373,34.27125120568355,-0.15621649535308257,1.8991714233443038
