label,side,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
short_time_exit_bars_72,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_time_exit_bars_72,short,53.0,0.6899521361093437,-0.13378895576779415,0.011067325377504275,0.6792452830188679,1.6566083601600805,0.7822872811867048,-0.07845728412805354,0.11895218031020598
short_trail_atr_1p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_trail_atr_1p0,short,66.0,0.08848399161130072,-0.15195599156509443,0.0018319683003386008,0.45454545454545453,1.1577025382001975,1.389243045840237,-0.07456301911320035,0.10005170266910618
short_trail_atr_1p5,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_trail_atr_1p5,short,62.0,0.20201068842757852,-0.1642412627616886,0.0037535178644525526,0.43548387096774194,1.2488644127010002,1.6188983127605556,-0.09219107227631529,0.10005170266910618
short_trail_atr_2p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_trail_atr_2p0,short,58.0,0.42359885376821627,-0.17259255695236786,0.0070131310193967,0.5344827586206896,1.436511020081449,1.2511547594257784,-0.07456301911320035,0.10005170266910618
long_only_v6_1,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
long_only_v6_1,short,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
short_only_rank2,long,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
short_only_rank2,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
priority_short_first,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
priority_short_first,short,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928
leverage_1p0,long,157.0,0.7906905780686437,-0.08685916939487337,0.003837635935366157,0.6369426751592356,1.7732692611737466,1.0107634788690358,-0.04936937282456918,0.03076747970895687
leverage_1p0,short,53.0,0.24467018136987906,-0.04509503076427945,0.004291460629416162,0.6792452830188679,1.7638184015896141,0.8329142451950955,-0.026152428042684514,0.07157539179321643
leverage_2p0,long,157.0,2.0806882362742263,-0.17185438731764202,0.007675271870732314,0.6369426751592356,1.7732692611737466,1.0107634788690358,-0.09873874564913836,0.06153495941791374
leverage_2p0,short,53.0,0.5234589036285149,-0.08971757390892221,0.008582921258832324,0.6792452830188679,1.7638184015896141,0.8329142451950955,-0.05230485608536903,0.14315078358643285
leverage_4p0,long,157.0,7.068625279846648,-0.338329348637044,0.015350543741464629,0.6369426751592356,1.7732692611737466,1.0107634788690358,-0.19747749129827671,0.12306991883582748
leverage_4p0,short,53.0,1.1744290595196971,-0.17723424002778554,0.017165842517664648,0.6792452830188679,1.7638184015896141,0.8329142451950955,-0.10460971217073806,0.2863015671728657
