ts,outer_break_mid_exit_k1,outer_break_mid_exit_k2,compression_expansion_break_k1,compression_expansion_break_k2,trend_pullback_mid_reclaim_k1,trend_pullback_mid_reclaim_k2
2025-06-18 18:00:00+00:00,0.9256541492393879,0.901202905119247,1.0,1.0,1.0730896963973449,1.0529867933710713
2025-06-18 18:15:00+00:00,0.9260374131264523,0.9015760450535665,1.0,1.0,1.0735340054608842,1.0534227788974002
2025-06-18 18:30:00+00:00,0.9186294974028374,0.8943638101421949,1.0,1.0,1.0649461780943423,1.0449958330129336
2025-06-18 18:45:00+00:00,0.9331865756825156,0.9085363617874007,1.0,1.0,1.081821866194923,1.0615553776238074
2025-06-18 19:00:00+00:00,0.9224468570083335,0.8980803338235123,1.0,1.0,1.0693715558269083,1.0493383072009859
2025-06-18 19:15:00+00:00,0.9297055332567219,0.9051472714348684,1.0,1.0,1.0777863732811706,1.0575954842829336
2025-06-18 19:30:00+00:00,0.9301407094262348,0.9055709523836611,1.0,1.0,1.0782908630671297,1.0580905231261812
2025-06-18 19:45:00+00:00,0.9459185209761973,0.9209319915114326,1.0,1.0,1.0965817193441485,1.0760387246267737
2025-06-18 20:00:00+00:00,0.939966531042176,0.9151372239687298,1.0,1.0,1.0896817134655952,1.0692679811477412
2025-06-18 20:15:00+00:00,0.9349490920255692,0.9102523210903273,1.0,1.0,1.0838651111034203,1.063560345066411
2025-06-18 20:30:00+00:00,0.923969254128478,0.8995625166760892,1.0,1.0,1.0711364360089877,1.0510701247087402
2025-06-18 20:45:00+00:00,0.9180693418754989,0.8938184511774336,1.0,1.0,1.064296802595663,1.0443586226973895
2025-06-18 21:00:00+00:00,0.934907727400406,0.9102120491157492,1.0,1.0,1.0838171580389906,1.0635132903386322
2025-06-18 21:15:00+00:00,0.9272014357837337,0.9027093199394712,1.0,1.0,1.0748834303199724,1.0547469240830605
2025-06-18 21:30:00+00:00,0.9258778936355867,0.9014207392855219,1.0,1.0,1.073349078161457,1.0532413159640734
2025-06-18 21:45:00+00:00,0.9133760825021374,0.8892491647055619,1.0,1.0,1.0588560142837293,1.0390197602917324
2025-06-18 22:00:00+00:00,0.9198925231255226,0.8955934729179297,1.0,1.0,1.066410374944118,1.0464326000892417
2025-06-18 22:15:00+00:00,0.9120030593451431,0.8879124100884125,1.0,1.0,1.0572642999227055,1.03745786457453
2025-06-18 22:30:00+00:00,0.9124455531686252,0.8883432153946351,1.0,1.0,1.0577772728976425,1.0379612276855341
2025-06-18 22:45:00+00:00,0.9134945823168993,0.8893645343362249,1.0,1.0,1.0589933884102865,1.0391545608974055
2025-06-18 23:00:00+00:00,0.9023492754884471,0.8785136318684945,1.0,1.0,1.046072888966054,1.0264761097630677
2025-06-18 23:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0250394537998435
2025-06-18 23:30:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0250394537998435
2025-06-18 23:45:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0250394537998435
2025-06-19 00:00:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0250394537998435
2025-06-19 00:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0250394537998435
2025-06-19 00:30:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0233980867161865
2025-06-19 00:45:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0219141923555453
2025-06-19 01:00:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.044608805350657,1.0219141923555453
2025-06-19 01:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.033602029184834,1.0219141923555453
2025-06-19 01:30:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0380851095393209,1.0219141923555453
2025-06-19 01:45:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0398243937800749,1.0219141923555453
2025-06-19 02:00:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0501340392025265,1.0219141923555453
2025-06-19 02:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0506817542388809,1.0219141923555453
2025-06-19 02:30:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.046514775513099,1.0219141923555453
2025-06-19 02:45:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0529878384730271,1.0219141923555453
2025-06-19 03:00:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0508950802166477,1.0219141923555453
2025-06-19 03:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0437366185834778,1.0219141923555453
2025-06-19 03:30:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0443589049776354,1.0219141923555453
2025-06-19 03:45:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0451986395331758,1.0219141923555453
2025-06-19 04:00:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0584923359443437,1.0219141923555453
2025-06-19 04:15:00+00:00,0.9010863474424735,0.8772840641893314,1.0,1.0,1.0630282943732134,1.0219141923555453
2025-06-19 04:30:00+00:00,0.897328349339957,0.8772840641893314,1.0,1.0,1.060109274924124,1.0219141923555453
2025-06-19 04:45:00+00:00,0.8909961570806724,0.869822547522616,1.0,1.0,1.0526283837323902,1.0219141923555453
2025-06-19 05:00:00+00:00,0.8924172407386214,0.8712098605853906,1.0,1.0,1.0543072607759418,1.0219141923555453
2025-06-19 05:15:00+00:00,0.8895659927781628,0.8684263696074827,1.0,1.0,1.0509387787590592,1.0219141923555453
2025-06-19 05:30:00+00:00,0.8883816696614563,0.8672701907145917,1.0,1.0,1.0495396120867355,1.0219141923555453
2025-06-19 05:45:00+00:00,0.8925041978745992,0.8712947512742453,1.0,1.0,1.0544099924754793,1.0219141923555453
2025-06-19 06:00:00+00:00,0.8973898285020426,0.8760642799022264,1.0,1.0,1.060181906787354,1.0219141923555453
2025-06-19 06:15:00+00:00,0.9014311669096128,0.8800095800487402,1.0,1.0,1.0649563690364554,1.0219141923555453
2025-06-19 06:30:00+00:00,0.8984502437386154,0.8770994954586319,1.0,1.0,1.0614346879219168,1.0219141923555453
2025-06-19 06:45:00+00:00,0.8994689216682333,0.8780939655523622,1.0,1.0,1.0626381603432917,1.0219141923555453
2025-06-19 07:00:00+00:00,0.8945064327650956,0.8732494051067561,1.0,1.0,1.0567754451880267,1.0219141923555453
2025-06-19 07:15:00+00:00,0.8978175930659507,0.8764818790801369,1.0,1.0,1.060687270495094,1.0219141923555453
2025-06-19 07:30:00+00:00,0.8965164081484639,0.8752116154872672,1.0,1.0,1.0591500425668403,1.0219141923555453
2025-06-19 07:45:00+00:00,0.900408664623783,0.8790113764806997,1.0,1.0,1.0637483784969426,1.0219141923555453
2025-06-19 08:00:00+00:00,0.8997172219225762,0.8783363652059034,1.0,1.0,1.062931503803117,1.0219141923555453
2025-06-19 08:15:00+00:00,0.8946806490555385,0.8734194813257933,1.0,1.0,1.0569812653936148,1.0219141923555453
2025-06-19 08:30:00+00:00,0.8955029010503115,0.8742221933454977,1.0,1.0,1.0579526789978155,1.0219141923555453
2025-06-19 08:45:00+00:00,0.9049173554347766,0.8834129228802485,1.0,1.0,1.0690749737728136,1.0219141923555453
2025-06-19 09:00:00+00:00,0.9014801693471446,0.8800574179936179,1.0,1.0,1.0650142608199473,1.0219141923555453
2025-06-19 09:15:00+00:00,0.8982836849277719,0.8769368947470475,1.0,1.0,1.0612379143101998,1.0219141923555453
2025-06-19 09:30:00+00:00,0.8991363734619154,0.8777693200129906,1.0,1.0,1.062245285830705,1.0219141923555453
2025-06-19 09:45:00+00:00,0.8888846668099704,0.8677612346519198,1.0,1.0,1.0501338560363356,1.0219141923555453
2025-06-19 10:00:00+00:00,0.8938485591587433,0.8726071651917153,1.0,1.0,1.0559982292309749,1.0219141923555453
2025-06-19 10:15:00+00:00,0.8875857317177118,0.86649316741949,1.0,1.0,1.0485992860655546,1.0219141923555453
2025-06-19 10:30:00+00:00,0.8906388749028565,0.8694737557892034,1.0,1.0,1.052206288352537,1.0219141923555453
2025-06-19 10:45:00+00:00,0.8928513819138855,0.8716336848410304,1.0,1.0,1.0548201578518697,1.0219141923555453
2025-06-19 11:00:00+00:00,0.8999900735930146,0.8786027328363255,1.0,1.0,1.0632538524581252,1.0219141923555453
2025-06-19 11:15:00+00:00,0.9054125601629426,0.8838963595761038,1.0,1.0,1.0696600117087056,1.0219141923555453
2025-06-19 11:30:00+00:00,0.9112377805478905,0.8895831495749716,1.0,1.0,1.0765419631851108,1.0219141923555453
2025-06-19 11:45:00+00:00,0.9085556614250107,0.8869647682613345,0.9956049825870944,1.0,1.0733732910254628,1.0219141923555453
2025-06-19 12:00:00+00:00,0.8960927342101799,0.8747980097254596,0.9819479740409758,0.9849500059534031,1.0586495115495722,1.0219141923555453
2025-06-19 12:15:00+00:00,0.9017289825252551,0.88030031838182,0.9881242350493391,0.9911451491562785,1.0653082102510918,1.0219141923555453
2025-06-19 12:30:00+00:00,0.9100635097876646,0.8884367841546228,0.9972572989025192,1.000306134803556,1.075154672429053,1.0219141923555453
2025-06-19 12:45:00+00:00,0.9048575864758612,0.8833545742693222,0.9915525926217081,0.9945839879752222,1.0690043623542114,1.0219141923555453
2025-06-19 13:00:00+00:00,0.9176521919405956,0.895845129061776,1.0055730577310733,1.0086473167441683,1.0841199885707873,1.0219141923555453
2025-06-19 13:15:00+00:00,0.914807103995131,0.8930676517124256,1.0024553800205407,1.0055201076040414,1.0807587840338078,1.0219141923555453
2025-06-19 13:30:00+00:00,0.9185689092175691,0.8967400614931658,1.0065776062990135,1.00965493643903,1.0852030040450198,1.0219141923555453
2025-06-19 13:45:00+00:00,0.9233533805156474,0.90141083473946,1.0118204809688391,1.0149138397351043,1.0908554080980424,1.0219141923555453
2025-06-19 14:00:00+00:00,0.9219506028018339,0.9000413925988396,1.0102833021908826,1.0133719614619927,1.0891981578103809,1.0219141923555453
2025-06-19 14:15:00+00:00,0.9251971715469716,0.903210809968557,1.0138409268430706,1.0169404625587792,1.0930336742530864,1.0219141923555453
2025-06-19 14:30:00+00:00,0.9267816286053742,0.9047576140305359,1.0155771917842484,1.0186820356455002,1.094905561644772,1.0219141923555453
2025-06-19 14:45:00+00:00,0.9336711663629514,0.911483428991606,1.023126820728729,1.0262547454737112,1.103044904263469,1.0219141923555453
2025-06-19 15:00:00+00:00,0.9240913738683767,0.902131290437304,1.0126291819546887,1.0157250130985453,1.0917272780201686,1.0219141923555453
2025-06-19 15:15:00+00:00,0.9320713075245926,0.90992158915717,1.021373678352831,1.0244962433542233,1.101154821113459,1.0219141923555453
2025-06-19 15:30:00+00:00,0.936896723941229,0.9146323345032874,1.0266614211202096,1.029800151919538,1.1068555979833865,1.0219141923555453
2025-06-19 15:45:00+00:00,0.9379801994191058,0.9156900622980211,1.0278487051030019,1.0309910656917893,1.1081356226299888,1.0219141923555453
2025-06-19 16:00:00+00:00,0.9313205862010046,0.9091887079556368,1.0205510299207845,1.0236710799041604,1.1002679142876528,1.0219141923555453
2025-06-19 16:15:00+00:00,0.9302755904693614,0.9081685454754457,1.0194059124542614,1.022522461560535,1.0990333498518072,1.0219141923555453
2025-06-19 16:30:00+00:00,0.9359720375939654,0.9137296223783872,1.0256481399600639,1.0287837729350071,1.1057631678001085,1.0219141923555453
2025-06-19 16:45:00+00:00,0.9420990927675871,0.9197110743718425,1.032362232357965,1.035518391796809,1.1130017087670867,1.0219141923555453
2025-06-19 17:00:00+00:00,0.9382648624002782,0.915967960555495,1.0281606418334042,1.031303956081697,1.1084719252407222,1.0219141923555453
2025-06-19 17:15:00+00:00,0.9367125574384952,0.9144525445285461,1.0264596095025706,1.0295977233191949,1.106638022535311,1.0219141923555453
2025-06-19 17:30:00+00:00,0.9191005253752212,0.8972590443382418,1.0071601569537005,1.0102392680797794,1.0858310586694404,1.0219141923555453
2025-06-19 17:45:00+00:00,0.9236204069072349,0.9016715155228067,1.0121130913362988,1.0152073446771077,1.0911708747325017,1.0219141923555453
2025-06-19 18:00:00+00:00,0.9186294909766799,0.8967992035889254,1.006643992436689,1.0097215255337957,1.0852745757108118,1.0219141923555453
2025-06-19 18:15:00+00:00,0.9231201715218855,0.9011831677181751,1.0115649280665449,1.0146575055511247,1.090579893547026,1.0219141923555453
2025-06-19 18:30:00+00:00,0.9240221209363185,0.9020636832301265,1.0125532938532293,1.0156488929903928,1.0916454621768994,1.0219141923555453
2025-06-19 18:45:00+00:00,0.9268838808805369,0.904857436385285,1.0156892409177858,1.0187944273379952,1.095026363116565,1.0219141923555453
2025-06-19 19:00:00+00:00,0.9289298706434834,0.9068548053005925,1.0179312583183673,1.0210432990811313,1.0974435081066847,1.0219141923555453
2025-06-19 19:15:00+00:00,0.9364650258185835,0.9142108952436272,1.0261883617138048,1.0293256462660085,1.1063455871449674,1.0219141923555453
2025-06-19 19:30:00+00:00,0.939301470261683,0.9169799344945785,1.0292965677822719,1.0324433548071672,1.1096965801946672,1.0219141923555453
2025-06-19 19:45:00+00:00,0.9363699634773714,0.9141180919614251,1.026084191386564,1.0292211574670616,1.1062332799057177,1.0219141923555453
2025-06-19 20:00:00+00:00,0.9275476362431778,0.9055054182827107,1.0164165911224252,1.0195240012129145,1.0958105278169603,1.0219141923555453
2025-06-19 20:15:00+00:00,0.9339734790209917,0.9117785574994849,1.0234580981632582,1.0265870356965519,1.1034020583118738,1.0219141923555453
2025-06-19 20:30:00+00:00,0.9454653801086434,0.9229973653478717,1.036051045924234,1.0392184828811728,1.1169786615012094,1.0219141923555453
2025-06-19 20:45:00+00:00,0.9401283723737552,0.9177871861263153,1.0302026959347281,1.0333522531935895,1.1106734874762736,1.0219141923555453
2025-06-19 21:00:00+00:00,0.9417140997542279,0.9193352303224636,1.031940352908377,1.0350952225685324,1.1125468756343284,1.0219141923555453
2025-06-19 21:15:00+00:00,0.9416097662621213,0.9192333762087562,1.0318260231551188,1.034980543283958,1.1124236153999352,1.0219141923555453
2025-06-19 21:30:00+00:00,0.9363420922623166,0.9140908830772017,1.026053649811889,1.0291905225200453,1.1062003526794635,1.0219141923555453
2025-06-19 21:45:00+00:00,0.9400296967567673,0.9176908554341291,1.03009456614136,1.033243792823553,1.1105569114906217,1.0219141923555453
2025-06-19 22:00:00+00:00,0.9335578468800169,0.9113728024299237,1.0230026440308948,1.0261301891402763,1.1029110279238021,1.0219141923555453
2025-06-19 22:15:00+00:00,0.934942186833101,0.9127242449642824,1.0245196185140246,1.027651801349568,1.1045464957266327,1.0219141923555453
2025-06-19 22:30:00+00:00,0.9270742942757354,0.9050433248015006,1.0158978979468036,1.0190037222776531,1.095251318682126,1.0219141923555453
2025-06-19 22:45:00+00:00,0.9250516602749157,0.9030687566225949,1.0136814740394255,1.016780522272684,1.0928617663341778,1.0219141923555453
2025-06-19 23:00:00+00:00,0.9181039554138108,0.8962861568395362,1.0060681049626081,1.0091438774444683,1.0846537047387648,1.0219141923555453
2025-06-19 23:15:00+00:00,0.9262623446027461,0.9042506702794726,1.0150081548365466,1.018111259026124,1.0942920763047503,1.0219141923555453
2025-06-19 23:30:00+00:00,0.9208100304881748,0.8989279248160479,1.0090334508865617,1.0121182890860874,1.0878506786080115,1.0219141923555453
2025-06-19 23:45:00+00:00,0.9216831672513914,0.8997803123798789,1.0099902434627865,1.0130780067886156,1.088882207793113,1.0219141923555453
2025-06-20 00:00:00+00:00,0.9199045894249154,0.8980440006307222,1.0080412589138585,1.0111230637633044,1.0867809849225678,1.0219141923555453
2025-06-20 00:15:00+00:00,0.9267511552884531,0.9047278648807277,1.0155437987986,1.018648540570117,1.0948695602792409,1.0219141923555453
2025-06-20 00:30:00+00:00,0.9202820410452877,0.8984124825005818,1.00845487442459,1.0115379437880383,1.0872269086068984,1.0219141923555453
2025-06-20 00:45:00+00:00,0.9291285107060262,0.9070487248858432,1.0181489302171902,1.0212616364510425,1.0976781827080477,1.0219141923555453
2025-06-20 01:00:00+00:00,0.931262394366978,0.9091318989908443,1.0204872626885026,1.0236071177213608,1.1001991660941717,1.0219141923555453
2025-06-20 01:15:00+00:00,0.9363664605442108,0.9141146722718773,1.0260803528350513,1.0292173071802486,1.106229141518765,1.0219141923555453
2025-06-20 01:30:00+00:00,0.9298386515966016,0.9077419900067211,1.018927110177994,1.0220421954799206,1.098517147558713,1.0219141923555453
2025-06-20 01:45:00+00:00,0.9187957998345359,0.8969615602873985,1.0068262354566373,1.0099043257109217,1.085471054026519,1.0219141923555453
2025-06-20 02:00:00+00:00,0.9227713346923845,0.900842620638039,1.0111826689487964,1.0142740777827954,1.0901677755540284,1.0219141923555453
2025-06-20 02:15:00+00:00,0.9238991718932416,0.9019436559449191,1.0124185649807018,1.0155137522219346,1.0915002094151813,1.0219141923555453
2025-06-20 02:30:00+00:00,0.9308586277607105,0.9087377274837315,1.0200448109356053,1.0231633132956974,1.0997221537223636,1.0219141923555453
2025-06-20 02:45:00+00:00,0.9259360139082933,0.9039320944991753,1.0146505581815892,1.0177525691191829,1.0939065471992264,1.0219141923555453
2025-06-20 03:00:00+00:00,0.9300749521808264,0.9079726751499936,1.0191860508780863,1.0223019278189445,1.0987963145338684,1.0219141923555453
2025-06-20 03:15:00+00:00,0.9281396832864871,0.9060833959354447,1.017065362586047,1.0201747561142425,1.0965099758643386,1.0219141923555453
2025-06-20 03:30:00+00:00,0.937446184851093,0.9151687380383465,1.0272635262446652,1.0304040978123907,1.1075047345086984,1.0219141923555453
2025-06-20 03:45:00+00:00,0.9420514015233761,0.9196645164611217,1.0323099717839808,1.0354659714507033,1.1129453660355118,1.0219141923555453
2025-06-20 04:00:00+00:00,0.9443455772949176,0.9219041734991557,1.0348239540594253,1.0379876395254142,1.1156557195148222,1.0219141923555453
2025-06-20 04:15:00+00:00,0.9475485286552172,0.9250310100064365,1.0383337823161738,1.0415081981026202,1.1194397061086727,1.0219141923555453
2025-06-20 04:30:00+00:00,0.9480243117816343,0.9254954866349826,1.0388551505398318,1.0420311602641315,1.1200017992438536,1.0219141923555453
2025-06-20 04:45:00+00:00,0.9534219383404803,0.9307648441363372,1.0447699272830673,1.047964019786707,1.1263785887232214,1.0219141923555453
2025-06-20 05:00:00+00:00,0.9496485005897922,0.9270810782624466,1.0406349539560893,1.04381640493267,1.1219206259710186,1.0219141923555453
2025-06-20 05:15:00+00:00,0.949993663184018,0.9274180384217392,1.0410131868076407,1.0441957941256168,1.1223284031996827,1.0219141923555453
2025-06-20 05:30:00+00:00,0.9435105157371059,0.9210889563225363,1.0339088846993154,1.0370697725960916,1.1146691726134346,1.0219141923555453
2025-06-20 05:45:00+00:00,0.9392906926071076,0.916969412959907,1.0292847575134554,1.03243150843175,1.1096838474067352,1.0219141923555453
2025-06-20 06:00:00+00:00,0.937212558383026,0.9149406634636048,1.0270075158695748,1.0301473047570207,1.10722872675095,1.0219141923555453
2025-06-20 06:15:00+00:00,0.9284194826952248,0.9063565461982932,1.0173719697619104,1.0204823006559862,1.0968405326204462,1.0219141923555453
2025-06-20 06:30:00+00:00,0.9249930185993268,0.9030115085062632,1.0136172138659632,1.0167160656416732,1.092792486695086,1.0219141923555453
2025-06-20 06:45:00+00:00,0.9281171438459986,0.9060613921216353,1.0170406636268001,1.0201499816448207,1.0964833476296119,1.0219141923555453
2025-06-20 07:00:00+00:00,0.9319473075169674,0.909800535882509,1.0212377978221445,1.024359947406733,1.1010083267357085,1.0219141923555453
2025-06-20 07:15:00+00:00,0.9218193914441685,0.8999132993444734,1.0101395193859204,1.0132277390812283,1.0890431438989856,1.0219141923555453
2025-06-20 07:30:00+00:00,0.9120093411809376,0.8903363748611551,0.999389561693528,1.0024449163930287,1.0774534897003052,1.0219141923555453
2025-06-20 07:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 08:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 08:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 08:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 08:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 09:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 09:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 09:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 09:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 10:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 10:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 10:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 10:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 11:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 11:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0759454857961208,1.0219141923555453
2025-06-20 11:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0679442629201017,1.0219141923555453
2025-06-20 11:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.0643339036810209,1.0170310844209347
2025-06-20 12:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 12:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 12:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 12:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 13:00:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 13:15:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 13:30:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
2025-06-20 13:45:00+00:00,0.9107328929070209,0.8890902600708995,0.9979908160629818,1.001041894488045,1.062958946033268,1.0157172348266574
