label,family,parameter,value,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,reason_counts,raw_trade_events,filter_pass_events,selected_trades,name,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts,first_half_trades,first_half_annual_return_pct,first_half_total_return_pct,first_half_max_drawdown_pct,first_half_win_rate_pct,first_half_trades_per_day,first_half_profit_factor,second_half_trades,second_half_annual_return_pct,second_half_total_return_pct,second_half_max_drawdown_pct,second_half_win_rate_pct,second_half_trades_per_day,second_half_profit_factor,last_90d_trades,last_90d_annual_return_pct,last_90d_total_return_pct,last_90d_max_drawdown_pct,last_90d_win_rate_pct,last_90d_trades_per_day,last_90d_profit_factor,q1_trades,q1_annual_return_pct,q1_total_return_pct,q1_max_drawdown_pct,q1_win_rate_pct,q1_trades_per_day,q1_profit_factor,q2_trades,q2_annual_return_pct,q2_total_return_pct,q2_max_drawdown_pct,q2_win_rate_pct,q2_trades_per_day,q2_profit_factor,q3_trades,q3_annual_return_pct,q3_total_return_pct,q3_max_drawdown_pct,q3_win_rate_pct,q3_trades_per_day,q3_profit_factor,q4_trades,q4_annual_return_pct,q4_total_return_pct,q4_max_drawdown_pct,q4_win_rate_pct,q4_trades_per_day,q4_profit_factor,oos_2026_06_01_to_latest_trades,oos_2026_06_01_to_latest_annual_return_pct,oos_2026_06_01_to_latest_total_return_pct,oos_2026_06_01_to_latest_max_drawdown_pct,oos_2026_06_01_to_latest_win_rate_pct,oos_2026_06_01_to_latest_trades_per_day,oos_2026_06_01_to_latest_profit_factor,stability_pass,ablation_gate_pass,config_signal,config_exit,config_filter,config_exposure,higher_return_than_baseline,lower_dd_than_baseline,return_and_dd_pass,trade_shape_pass,recent_pass,optimization_gate_pass,objective_score
rsi7_30_60__fixed_tp1p2_sl2p8_hold8__min_h1_dir_spread_0p0__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p2_sl2p8_hold8|min_h1_dir_spread_0p0|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold8,fixed,h10p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 72, ""stop_loss"": 7, ""take_profit"": 59}",4337,174,138,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp120p0_sl280p0_hold8_h10p0_macd0p0_atr60p0to280p0_x1p5,1.116148280797915,11.614828079791506,10.806095174955367,1.1080609517495537,-16.574363968286043,57.971014492753625,138,0.3528189831952915,1.141981169499119,0.09424475693385385,0.37386419648255415,-4.425000000000004,7,59,0,72,-3.2712858780957146,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,80,60.74097580185094,28.93399469768656,-15.209114042302275,65.0,0.4090654877626568,1.6487817182001303,58,-23.616298416300296,-13.432583593259107,-16.574363968285986,48.275862068965516,0.2965724786279262,0.7352013111952019,24,-32.64025618089028,-9.277138977745347,-16.535431791813693,54.166666666666664,0.26666666666666666,0.627012405267785,41,22.103793822525052,5.491853305357197,-15.209114042302275,60.97560975609756,0.4192921249567232,1.2463722073015275,39,111.60408282879129,22.221755195136872,-6.127437147248626,69.23076923076923,0.39883885056859036,2.2126585521317197,31,-22.838527875415505,-6.705695133422562,-10.651375111832696,41.935483870967744,0.317025753016059,0.7418294995310271,27,-24.38622920247844,-7.210395607166875,-16.535431791813693,55.55555555555556,0.2761192042397933,0.728684056369763,12,-75.1092506439293,-8.931693790686424,-14.576188545695413,50.0,0.4883425180161085,0.4303687623742548,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp120p0_sl280p0_hold8,h10p0_macd0p0_atr60p0to280p0,1.5,False,True,False,False,False,False,-687.0873813980659
rsi7_30_60__fixed_tp1p8_sl2p8_hold16__min_rvol96_0p75__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p8_sl2p8_hold16|min_rvol96_0p75|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp180p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 100, ""stop_loss"": 30, ""take_profit"": 91}",4337,293,221,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp180p0_sl280p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p5,1.4107341903965962,41.07341903965962,37.89701986376981,1.378970198637698,-25.054254133766342,59.72850678733032,221,0.5650217049721696,1.1889140439133108,0.1869191069533244,0.7174507574297581,-4.42500000000002,30,91,0,100,-3.609491056435036,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,108,109.5409920725165,48.59997294044325,-11.940655252855448,63.888888888888886,0.5522384084795866,1.4678074681784854,113,-9.251226219602394,-5.064976629437423,-25.054254133766353,55.75221238938053,0.5778050014647527,0.9893393047680323,49,42.74961439328351,9.166222309578021,-18.024619445569424,59.183673469387756,0.5444444444444444,1.2215370704864077,57,81.00199312800771,17.21585789858451,-11.940655252855448,59.64912280701754,0.5829183200617859,1.3407839643853245,51,142.5798003654159,26.77463237867732,-11.755904054025656,68.62745098039215,0.5215584968973874,1.631892998737244,62,-35.85397583325711,-11.207569068370182,-25.054254133766353,53.2258064516129,0.634051506032118,0.8750689319791517,51,28.384261528643485,6.917923492445688,-18.02461944556939,58.82352941176471,0.5215584968973874,1.1635057548612215,21,-58.88703467469014,-5.804607551148965,-18.024619445569414,52.38095238095239,0.8545994065281899,0.8025582550788134,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp180p0_sl280p0_hold16,rvol0p75_macd0p0_atr60p0to280p0,1.5,False,False,False,False,False,False,-690.140642746007
rsi14_30_60__fixed_tp1p2_sl2p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl2p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.5,"{""max_hold"": 11, ""stop_loss"": 12, ""take_profit"": 57}",2062,92,80,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl280p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p5,1.2581901447173607,25.819014471736068,23.921040483862456,1.2392104048386245,-27.997142945247145,75.0,80,0.2045327438813284,1.3754005422258837,0.31311346985576405,1.5750000000000017,-4.425000000000004,12,57,0,11,-3.70920545569484,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,35,75.78626114711497,35.26129950447148,-8.141348146092376,85.71428571428571,0.17896615089616233,2.9628143333708854,45,-12.641498974989052,-6.980773560010944,-27.997142945247145,66.66666666666666,0.23009933686649445,0.8855925730514922,20,115.55860780418303,20.83498680166207,-8.468980085403743,85.0,0.2222222222222222,4.51603702791065,12,30.192235483503893,7.318957179513741,-6.761322002574255,75.0,0.12271964632879703,2.0591152354109425,23,137.34756142194868,26.03672553230114,-8.141348146092364,91.30434782608695,0.23521265546352765,3.6657620000338467,25,-62.36450217527016,-23.01962461197573,-27.997142945247145,52.0,0.2556659298516605,0.44973773368310654,20,102.77419304713602,20.83498680166207,-8.468980085403743,85.0,0.2045327438813284,4.51603702791065,9,370.2575349189895,10.976933216284323,-3.3303384175405126,88.88888888888889,0.3662568885120814,13.043018215682077,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl280p0_hold16,rvol0p75_macd0p0_atr90p0to280p0,1.5,False,False,False,False,False,False,-691.255235912311
rsi7_30_60__fixed_tp1p2_sl2p8_hold8__baseline_filter__x1p0,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p2_sl2p8_hold8|baseline_filter|x1.0,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold8,fixed,macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 191, ""stop_loss"": 22, ""take_profit"": 191}",4337,503,404,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp120p0_sl280p0_hold8_macd0p0_atr60p0to280p0_x1,1.2703171690165633,27.03171690165633,25.036048627750574,1.2503604862775057,-20.239332845318813,57.67326732673267,404,1.0328903566007084,1.141209602034928,0.06625197525835616,0.5162165885723382,-2.950000000000003,22,191,0,191,-2.657732544188513,False,False,False,False,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,203,64.35622640306687,30.47866584894141,-20.239332845318813,58.620689655172406,1.0380036751977415,1.3344702082840643,201,-4.877266906211153,-2.641772066611603,-16.32012915720714,56.71641791044776,1.0277770380036753,0.989457307117144,89,-11.614732824898377,-2.9964451722463203,-12.69121857129637,57.30337078651685,0.9888888888888889,0.9505350581503196,100,-9.56678612070646,-2.6562152720276955,-20.239332845318813,53.0,1.022663719406642,0.9582469560905011,103,198.70628277694524,34.03903106250159,-5.607581889687974,64.07766990291263,1.053343630988841,1.866416649094775,106,3.1099917146760303,0.8232854665825462,-16.32012915720714,56.60377358490566,1.0840235425710405,1.0295745537559944,95,-12.245804691066354,-3.4367631615640826,-12.691218571296314,56.84210526315789,0.9715305334363098,0.9445172190408407,38,-32.781452947926525,-2.636990578360654,-11.815243901985262,60.526315789473685,1.5464179737176769,0.8932636874202591,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp120p0_sl280p0_hold8,macd0p0_atr60p0to280p0,1.0,False,False,False,False,False,False,-691.664417283537
rsi14_30_60__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,"{""max_hold"": 4, ""stop_loss"": 28, ""take_profit"": 54}",2062,92,86,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,1.0013234259516657,0.132342595166568,0.12357872742354559,1.0012357872742355,-18.51006250356019,63.95348837209303,86,0.219872699672428,1.0173268861387665,0.01135346190244854,1.0500000000000012,-1.9500000000000017,28,54,0,4,-2.944049251551658,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,36,25.947861728162593,13.1476870926869,-4.803202943442342,75.0,0.18407946949319554,1.8266307101835164,50,-20.405706935912182,-11.502969996071212,-16.640778919466513,56.00000000000001,0.2556659298516605,0.7159861235397247,23,7.450727788073919,1.7865024894410775,-6.976226580632927,65.21739130434783,0.25555555555555554,1.1444350974726636,13,15.318516408309435,3.8894541180420683,-4.193763536847217,69.23076923076923,0.13294628352286345,1.7059764085889093,23,37.556954147160184,8.911619618412248,-4.8032029434423755,78.26086956521739,0.23521265546352765,1.895179056430737,27,-40.702163792010026,-13.056222741213542,-16.467936554922,48.148148148148145,0.2761192042397933,0.5000000000000006,23,6.837818940824425,1.7865024894410775,-6.976226580632927,65.21739130434783,0.23521265546352765,1.1444350974726636,9,65.10031440000131,3.430689770524009,-3.3022781641896093,77.77777777777779,0.3662568885120814,1.8846153846153906,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl180p0_hold16,rvol0p75_macd0p0_atr90p0to280p0,1.0,False,True,False,False,False,False,-693.2099941433089
bb_reversion_w48_k1p5__trail_act2p4_trail0p5_sl2p8_hold16__min_h1_dir_spread_0p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|trail_act2p4_trail0p5_sl2p8_hold16|min_h1_dir_spread_0p0|x1.5,bb_reversion_w48_k1p5,bb_reversion,trail_act240p0_trail50p0_sl280p0_hold16,trailing,h10p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 65, ""stop_loss"": 15, ""trailing_stop"": 28}",2291,126,108,HYPE_15M_MII_bb_reversion_w48_k1p5_trail_act240p0_trail50p0_sl280p0_hold16_h10p0_macd0p0_atr60p0to280p0_x1p5,1.2130724112595404,21.307241125954036,19.766425008534316,1.1976642500853432,-20.02210126511139,53.70370370370371,108,0.2761192042397933,1.2216956835893962,0.2155277994872238,0.2058659212725052,-4.42500000000002,15,0,28,65,-3.8079154251776792,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,65,36.77655468406898,18.25661156755054,-14.831677569114387,56.92307692307692,0.33236570880715866,1.3316336727980336,43,4.8717493466415185,2.5796693461498155,-20.02210126511136,48.837209302325576,0.219872699672428,1.0914509894468647,16,-13.103836294566374,-3.4017301539875255,-13.69023698391738,43.75,0.17777777777777778,0.8682519896177405,31,24.888571236235556,6.130650231921453,-11.517643667975996,54.83870967741935,0.317025753016059,1.288966569581747,34,49.79614007959907,11.425503668479298,-14.831677569114376,58.82352941176471,0.34770566459825825,1.361078480955206,26,25.921410313926696,6.364920369265703,-10.686389012150876,53.84615384615385,0.2658925670457269,1.263158949337114,17,-12.65914363882863,-3.558740052617637,-13.69023698391738,41.17647058823529,0.17385283229912912,0.86138093658026,8,52.673962585913614,2.887627430184292,-8.373208152300593,50.0,0.32556167867740565,1.3506456543789218,False,False,bb_reversion_w48_k1p5,trail_act240p0_trail50p0_sl280p0_hold16,h10p0_macd0p0_atr60p0to280p0,1.5,False,False,False,False,False,False,-695.9407399959277
bb_reversion_w48_k1p5__fixed_tp1p2_sl2p8_hold8__min_h1_dir_spread_0p0__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl2p8_hold8|min_h1_dir_spread_0p0|x1.0,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl280p0_hold8,fixed,h10p0_macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 62, ""stop_loss"": 6, ""take_profit"": 49}",2291,126,117,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl280p0_hold8_h10p0_macd0p0_atr60p0to280p0_x1,1.0140243562227529,1.4024356222752887,1.3090174191999093,1.013090174191999,-17.7962889282964,54.700854700854705,117,0.29912913792644275,1.040131026606276,0.018664975827185723,0.22218260371660872,-2.950000000000003,6,49,0,62,-3.82286090960394,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,69,26.7403704346632,13.528342988554742,-7.075099064478952,63.76811594202898,0.3528189831952915,1.5572277039252518,48,-19.01935448630584,-10.680951599462652,-16.432045811145112,41.66666666666667,0.24543929265759407,0.6483911426975638,18,-12.163494853960566,-3.1451971063325312,-11.046082097031562,50.0,0.2,0.7582489605151422,34,26.420803514504044,6.477689113357332,-5.2460914443582585,61.76470588235294,0.34770566459825825,1.5905617577332436,35,27.060745157126842,6.621719473730425,-7.075099064478962,65.71428571428571,0.35793230179232466,1.528322455778556,28,-27.37500264613463,-8.206841920754893,-8.437105068168515,35.714285714285715,0.2863458414338597,0.5343520639073877,20,-9.70237264365883,-2.695309465844764,-11.046082097031562,50.0,0.2045327438813284,0.8050699959038186,9,142.83680734914853,6.150683908641352,-2.789604571280635,77.77777777777779,0.3662568885120814,5.494603368024451,False,False,bb_reversion_w48_k1p5,fixed_tp120p0_sl280p0_hold8,h10p0_macd0p0_atr60p0to280p0,1.0,False,True,False,False,False,False,-696.1214781704393
rsi14_30_60__fixed_tp1p2_sl2p8_hold8__min_rvol96_0p75__x1p25,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl2p8_hold8|min_rvol96_0p75|x1.25,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl280p0_hold8,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.25,"{""max_hold"": 94, ""stop_loss"": 15, ""take_profit"": 100}",2062,242,209,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl280p0_hold8_rvol0p75_macd0p0_atr60p0to280p0_x1p25,1.1398782391437197,13.987823914371965,13.004453382082914,1.1300445338208291,-20.473884115006925,60.28708133971292,209,0.5343417933899705,1.121804507114138,0.07457812297501684,0.835121204634061,-3.687500000000003,15,100,0,94,-2.8561625309074063,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,101,51.41170147465333,24.871608629212496,-8.957529835399935,64.35643564356435,0.5164451783003542,1.4446588648111474,108,-15.660372614456774,-8.715980225063191,-20.473884115006868,56.481481481481474,0.5522384084795866,0.8980755917838916,53,2.7203724795707984,0.6635539669599178,-8.389657200715217,58.490566037735846,0.5888888888888889,1.0373134010381004,46,23.77261419552026,5.875927065500308,-8.48245860379696,60.86956521739131,0.4704253109270553,1.2416267419204094,55,85.22274488954997,17.941454767107246,-8.957529835399935,67.27272727272727,0.5624650456736531,1.6388496962070296,54,-33.903013590639816,-10.492492222594462,-20.473884115006868,53.70370370370371,0.5522384084795866,0.7491861160236704,54,7.617202144104884,1.9847631127762222,-8.38965720071525,59.25925925925925,0.5522384084795866,1.0753524600741355,21,20.466033326438946,1.2605604368723933,-6.400484596929168,52.38095238095239,0.8545994065281899,1.1300575814774023,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl280p0_hold8,rvol0p75_macd0p0_atr60p0to280p0,1.25,False,False,False,False,False,False,-698.4048700344749
rsi7_30_60__fixed_tp1p8_sl2p8_hold16__min_rvol96_1p0__min_atr_pct96_0p009__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p8_sl2p8_hold16|min_rvol96_1p0__min_atr_pct96_0p009|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp180p0_sl280p0_hold16,fixed,rvol1_macd0p0_atr90p0to280p0,1.5,"{""max_hold"": 13, ""stop_loss"": 14, ""take_profit"": 32}",4337,69,59,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp180p0_sl280p0_hold16_rvol1_macd0p0_atr90p0to280p0_x1p5,1.1377731406273144,13.777314062731438,12.80955907214707,1.1280955907214707,-22.75880459408527,67.79661016949152,59,0.15084289861247968,1.2182322791229252,0.26138151034998736,2.4749999999999854,-4.42500000000002,14,32,0,13,-3.087117046090235,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,27,57.12042942487923,27.370798951212684,-8.244980741454011,77.77777777777779,0.13805960211989665,2.192889974487301,32,-19.004825377360323,-10.672371532888047,-22.238375543510337,59.375,0.1636261951050627,0.8031504696750064,12,38.93523853492036,8.44010176696315,-6.251133769584671,75.0,0.13333333333333333,1.876586105051373,15,35.110844266072874,8.389713673550814,-8.244980741454011,73.33333333333333,0.1533995579109963,1.5426099389401131,12,82.7153806695397,17.511888014419164,-8.141348146092376,83.33333333333334,0.12271964632879703,4.236794376875963,20,-51.52987632668775,-17.62491272917075,-22.238375543510337,50.0,0.2045327438813284,0.5411761319508018,12,35.34560704585046,8.44010176696315,-6.251133769584671,75.0,0.12271964632879703,1.876586105051373,6,91.67975242258322,4.474638194563441,-5.434560356050911,66.66666666666666,0.24417125900805425,1.8688630327732163,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp180p0_sl280p0_hold16,rvol1_macd0p0_atr90p0to280p0,1.5,False,False,False,False,False,False,-698.7716951493627
rsi7_30_60__trail_act2p4_trail0p5_sl2p8_hold16__min_rvol96_0p75__min_h1_dir_spread_0p0__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|trail_act2p4_trail0p5_sl2p8_hold16|min_rvol96_0p75__min_h1_dir_spread_0p0|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,trail_act240p0_trail50p0_sl280p0_hold16,trailing,rvol0p75_h10p0_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 39, ""stop_loss"": 12, ""trailing_stop"": 14}",4337,79,65,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_trail_act240p0_trail50p0_sl280p0_hold16_rvol0p75_h10p0_macd0p0_atr60p0to280p0_x1p5,0.9372201489809399,-6.2779851019060136,-5.874966460095388,0.9412503353990461,-16.975579084932903,50.76923076923077,65,0.16618285440357933,0.9484985983268205,-0.059751224193776584,0.09966193931400266,-4.42500000000002,12,0,14,39,-4.52728723462312,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,38,8.771479270296867,4.604757055741748,-16.975579084932903,57.89473684210527,0.19430610668726198,1.1512218147265416,27,-18.549218983477456,-10.403678058205845,-12.867367163511956,40.74074074074074,0.13805960211989665,0.7370166257466895,11,-16.522883967821677,-4.352482834151472,-12.145201295540142,45.45454545454545,0.12222222222222222,0.7218353551338622,23,-18.722633423246936,-5.398660985067072,-16.975579084932903,47.82608695652174,0.23521265546352765,0.8180454931031343,15,45.56616683041739,10.574288001599829,-9.299952797803169,73.33333333333333,0.1533995579109963,1.876573332291749,15,-7.231799481278777,-1.9895972332273582,-9.588161079725822,40.0,0.1533995579109963,0.92542154352461,12,-28.485950022683937,-8.58488546874029,-12.145201295540142,41.66666666666667,0.12271964632879703,0.5488733653471394,6,-33.03689161857798,-2.66192669794143,-12.145201295540142,33.33333333333333,0.24417125900805425,0.78607044430631,False,False,rsi_reversal_w7_lo30_hi60,trail_act240p0_trail50p0_sl280p0_hold16,rvol0p75_h10p0_macd0p0_atr60p0to280p0,1.5,False,True,False,False,False,False,-698.9194778597573
rsi7_30_60__fixed_tp1p8_sl2p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p5,surface_combo_grid,surface_combo,rsi7_30_60|fixed_tp1p8_sl2p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp180p0_sl280p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.5,"{""max_hold"": 23, ""stop_loss"": 17, ""take_profit"": 45}",4337,101,85,HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp180p0_sl280p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p5,1.313634855979212,31.36348559792119,29.01315251428469,1.290131525142847,-24.80719964368524,68.23529411764706,85,0.21731604037391142,1.332542018876986,0.3602052541443122,2.4749999999999854,-4.42500000000002,17,45,0,23,-3.218898188506227,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,35,111.99768686570582,49.53028845909857,-8.244980741454011,82.85714285714286,0.17896615089616233,2.9616619378524236,50,-21.487853156540226,-12.149246181750339,-24.80719964368525,57.99999999999999,0.2556659298516605,0.8480147253240863,22,32.7114471123668,7.222377695327942,-12.137103197200073,68.18181818181817,0.24444444444444444,1.3947675626108709,16,48.03047406554511,11.072359086971195,-8.244980741454011,75.0,0.1636261951050627,1.6971829840335109,19,203.60653453362553,34.624212259698474,-8.141348146092387,89.47368421052632,0.19430610668726198,6.936063671197256,28,-52.49392452008074,-18.06677327388013,-24.80719964368525,50.0,0.2863458414338597,0.6414526114798158,22,29.75513425802894,7.222377695327942,-12.137103197200073,68.18181818181817,0.2249860182694612,1.3947675626108709,12,-15.17409346857127,-1.101065197188844,-12.137103197200073,58.333333333333336,0.4883425180161085,0.9572409474036634,False,False,rsi_reversal_w7_lo30_hi60,fixed_tp180p0_sl280p0_hold16,rvol0p75_macd0p0_atr90p0to280p0,1.5,False,False,False,False,False,False,-702.0671578153017
rsi14_30_60__fixed_tp1p2_sl1p8_hold16__baseline_filter__x1p0,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl1p8_hold16|baseline_filter|x1.0,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_atr60p0to280p0,1.0,"{""max_hold"": 35, ""stop_loss"": 74, ""take_profit"": 162}",2062,378,271,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl180p0_hold16_macd0p0_atr60p0to280p0_x1,1.1213929913006715,12.13929913006715,11.292232468361352,1.1129223246836135,-19.400588846188406,64.20664206642066,271,0.6928546698979999,1.0867560346741876,0.051075041412662184,1.0500000000000012,-1.9500000000000017,74,162,0,35,-2.0987117431254227,False,False,True,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,136,45.88080450567511,22.408163653949487,-8.270518670734505,66.91176470588235,0.6954113291965165,1.3034955082978816,135,-15.095333825705982,-8.389035679770995,-19.400588846188338,61.48148148148148,0.6902980105994833,0.9159693212874414,63,-19.06762041382303,-5.079343467990993,-14.498793582182545,60.317460317460316,0.7,0.8913901404185514,64,27.15527715514576,6.642950538644343,-8.270518670734505,62.5,0.6545047804202508,1.2081021564610115,72,67.36394744558807,14.783174167327907,-6.661597954315324,70.83333333333334,0.7363178779727821,1.3894143490899664,69,-9.762604231407702,-2.712690066050194,-15.72417252251659,62.31884057971014,0.705637966390583,0.9529334093950511,66,-20.112916859271923,-5.8346207923464455,-14.498793582182524,60.60606060606061,0.6749580548083837,0.8787428267392239,25,14.074492641080806,0.8898491346049697,-7.314588199622629,68.0,1.0173802458668928,1.0750970654555743,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl180p0_hold16,macd0p0_atr60p0to280p0,1.0,False,False,False,False,False,False,-702.4247252443452
rsi14_30_60__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__x1p5,surface_combo_grid,surface_combo,rsi14_30_60|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75|x1.5,rsi_reversal_w14_lo30_hi60,rsi_reversal,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr60p0to280p0,1.5,"{""max_hold"": 18, ""stop_loss"": 61, ""take_profit"": 127}",2062,242,206,HYPE_15M_MII_rsi_reversal_w14_lo30_hi60_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr60p0to280p0_x1p5,1.073718381643481,7.371838164348099,6.867600021429898,1.068676000214299,-20.945059550526334,64.07766990291263,206,0.5266718154944205,1.0598526489761289,0.055394158991456104,1.5750000000000017,-2.9250000000000025,61,127,0,18,-2.6116229937209847,False,False,False,False,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00,102,22.362721104904317,11.41160425187062,-14.51619085786695,65.68627450980392,0.5215584968973874,1.1438420809301124,104,-6.6653321271832215,-3.6259832309654128,-18.202549102487275,62.5,0.5317851340914538,0.9856293258620255,48,14.139339346111512,3.3123995702049713,-10.730438437805445,64.58333333333334,0.5333333333333333,1.0978940747176726,49,-4.73300948809915,-1.289688559365909,-14.51619085786695,61.224489795918366,0.5011052225092546,0.9935412541184468,53,57.164989003469756,12.867240135165826,-10.809212469711337,69.81132075471697,0.5420117712855202,1.3043301464804744,55,-27.243480378188323,-8.162367261032221,-18.202549102487275,60.0,0.5624650456736531,0.8738532908455628,49,19.733053095593945,4.939569863435644,-10.730438437805445,65.3061224489796,0.5011052225092546,1.134129693862072,18,19.10606717623193,1.1832447751581876,-10.730438437805423,66.66666666666666,0.7325137770241628,1.0950030736565832,False,False,rsi_reversal_w14_lo30_hi60,fixed_tp120p0_sl180p0_hold16,rvol0p75_macd0p0_atr60p0to280p0,1.5,False,False,False,False,False,False,-702.6016434460128
