year,strategy,label,cost_bps_one_way,observations,start_ts,end_ts,gross_return,net_return,max_drawdown,turnover,average_abs_position,partial_year
2014,tsmom_1m,1M,0.0,258,2014-01-02T00:00:00+00:00,2014-12-31T00:00:00+00:00,-0.12590937170624106,-0.12590937170624106,-0.19682828677466646,11.155348745181787,0.6859806266358989,False
2015,tsmom_1m,1M,0.0,258,2015-01-02T00:00:00+00:00,2015-12-31T00:00:00+00:00,-0.0388089950949545,-0.0388089950949545,-0.12708293483343136,11.230107240914698,0.6873925228426901,False
2016,tsmom_1m,1M,0.0,258,2016-01-04T00:00:00+00:00,2016-12-30T00:00:00+00:00,-0.045105394644155306,-0.045105394644155306,-0.17124372001888,10.482092929007116,0.6462142298425537,False
2017,tsmom_1m,1M,0.0,255,2017-01-03T00:00:00+00:00,2017-12-29T00:00:00+00:00,0.012525643631408068,0.012525643631408068,-0.06556293362232113,12.894062247041255,0.9071662868176676,False
2018,tsmom_1m,1M,0.0,252,2018-01-02T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.12816307419619655,0.12816307419619655,-0.05853911022291114,7.80822026401975,0.9627030458621977,False
2019,tsmom_1m,1M,0.0,252,2019-01-02T00:00:00+00:00,2019-12-31T00:00:00+00:00,0.08225272053611676,0.08225272053611676,-0.1111377477206853,9.360875885766081,0.9036344261618021,False
2020,tsmom_1m,1M,0.0,253,2020-01-02T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.07222261914904049,0.07222261914904049,-0.11569739169484172,5.994075172176607,0.5673420558208137,False
2021,tsmom_1m,1M,0.0,231,2021-01-04T00:00:00+00:00,2021-11-30T00:00:00+00:00,-0.04137614726492156,-0.04137614726492156,-0.09909754066551513,8.763257065256319,0.6248502302827291,True
1986,tsmom_1m,1M,2.0,40,1986-11-03T00:00:00+00:00,1986-12-31T00:00:00+00:00,-0.003579773393521002,-0.0036712073486363517,-0.03243594499035174,0.4581380138604358,0.4568165920884339,True
1987,tsmom_1m,1M,2.0,253,1987-01-02T00:00:00+00:00,1987-12-31T00:00:00+00:00,0.020924691937346696,0.019401000786170908,-0.0784925594763316,7.481950219227905,0.5304718559255328,False
1988,tsmom_1m,1M,2.0,252,1988-01-04T00:00:00+00:00,1988-12-30T00:00:00+00:00,-0.01104791281664197,-0.013232403957798566,-0.12044109784604518,11.078272965244896,0.696016476573084,False
1989,tsmom_1m,1M,2.0,252,1989-01-03T00:00:00+00:00,1989-12-29T00:00:00+00:00,0.11070319263766848,0.10931022324460593,-0.08106796856860421,6.279041058572991,0.7811269887956398,False
1990,tsmom_1m,1M,2.0,251,1990-01-02T00:00:00+00:00,1990-12-31T00:00:00+00:00,0.02389188965304445,0.022292338054573646,-0.08491399324612636,7.830792543087184,0.5959087017795616,False
1991,tsmom_1m,1M,2.0,252,1991-01-02T00:00:00+00:00,1991-12-31T00:00:00+00:00,-0.10561183439704835,-0.10709153616706013,-0.12042109881808516,8.275459571732501,0.7507866861477928,False
1992,tsmom_1m,1M,2.0,254,1992-01-02T00:00:00+00:00,1992-12-31T00:00:00+00:00,0.0360292799041424,0.03284768894804513,-0.10520195956519274,15.41177139736455,1.1319836285825442,False
1993,tsmom_1m,1M,2.0,251,1993-01-04T00:00:00+00:00,1993-12-30T00:00:00+00:00,0.0116736557422632,0.00980298408076008,-0.15308414395628267,9.21175815354977,0.9264840653408242,False
1994,tsmom_1m,1M,2.0,251,1994-01-03T00:00:00+00:00,1994-12-30T00:00:00+00:00,-0.11313066997322241,-0.11527097809620246,-0.1276831311739708,12.038193511518902,0.8863220026345369,False
1995,tsmom_1m,1M,2.0,250,1995-01-03T00:00:00+00:00,1995-12-29T00:00:00+00:00,0.034553483520812556,0.03158689914069601,-0.05572731556426758,14.338899545214804,1.360454094345554,False
1996,tsmom_1m,1M,2.0,251,1996-01-02T00:00:00+00:00,1996-12-31T00:00:00+00:00,-0.09180514001914841,-0.09581478799127907,-0.1722208343306615,22.102516120771906,1.6143613659979086,False
1997,tsmom_1m,1M,2.0,250,1997-01-02T00:00:00+00:00,1997-12-31T00:00:00+00:00,-0.030778864293558583,-0.03339121973046133,-0.20693731793584447,13.454019722572028,1.0626185921015,False
1998,tsmom_1m,1M,2.0,250,1998-01-02T00:00:00+00:00,1998-12-31T00:00:00+00:00,-0.14579926310058067,-0.14798726893399572,-0.17474109643253222,12.867345854015138,0.7168848844141434,False
1999,tsmom_1m,1M,2.0,249,1999-01-04T00:00:00+00:00,1999-12-30T00:00:00+00:00,-0.20047907938428577,-0.2023957209529995,-0.24612655047726373,12.027411458449313,0.8340795427800186,False
2000,tsmom_1m,1M,2.0,248,2000-01-04T00:00:00+00:00,2000-12-29T00:00:00+00:00,0.020534625089703162,0.01932884291112069,-0.06312915964546417,5.905890537098894,0.589056911483037,False
2001,tsmom_1m,1M,2.0,247,2001-01-02T00:00:00+00:00,2001-12-31T00:00:00+00:00,0.0034957353497448995,0.001894444522307026,-0.08508958931862864,7.954646078466078,0.74409412575203,False
2002,tsmom_1m,1M,2.0,251,2002-01-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,0.029504941362693105,0.02821350565991887,-0.0991967707785052,6.274204095795544,0.7484590672690947,False
2003,tsmom_1m,1M,2.0,250,2003-01-02T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.08121442286052938,0.07929771608662906,-0.07222621765653858,8.873675429586461,0.6194925046664232,False
2004,tsmom_1m,1M,2.0,249,2004-01-05T00:00:00+00:00,2004-12-30T00:00:00+00:00,-0.06022329839361884,-0.06155270449296757,-0.15558181008691774,7.082689108255717,0.6121221119769235,False
2005,tsmom_1m,1M,2.0,251,2005-01-03T00:00:00+00:00,2005-12-30T00:00:00+00:00,-0.06108604438299703,-0.06410892542262714,-0.15380551108779772,16.15771155952966,0.7995484443923624,False
2006,tsmom_1m,1M,2.0,250,2006-01-03T00:00:00+00:00,2006-12-29T00:00:00+00:00,0.11997932493086938,0.11873536372364324,-0.07402113105036234,5.582820460566657,0.4608896830110364,False
2007,tsmom_1m,1M,2.0,252,2007-01-02T00:00:00+00:00,2007-12-31T00:00:00+00:00,0.01999621861722556,0.018359277575549227,-0.08968186840701864,8.003017032451151,0.5958515453086647,False
2008,tsmom_1m,1M,2.0,255,2008-01-02T00:00:00+00:00,2008-12-31T00:00:00+00:00,0.03758554530915692,0.03641563408477344,-0.1594302230423309,5.669954203024831,0.4168027750250686,False
2009,tsmom_1m,1M,2.0,253,2009-01-02T00:00:00+00:00,2009-12-31T00:00:00+00:00,-0.02542802622202267,-0.02644826584298421,-0.10804488673182899,5.222692089992767,0.4197399875740845,False
2010,tsmom_1m,1M,2.0,258,2010-01-04T00:00:00+00:00,2010-12-31T00:00:00+00:00,0.013973701752084233,0.012544399985203514,-0.0902892107129849,7.03167015598832,0.6021108427564869,False
2011,tsmom_1m,1M,2.0,258,2011-01-03T00:00:00+00:00,2011-12-30T00:00:00+00:00,-0.08363149795890801,-0.08504676546377676,-0.13635016420946722,7.719034454357217,0.6132842828713029,False
2012,tsmom_1m,1M,2.0,258,2012-01-03T00:00:00+00:00,2012-12-31T00:00:00+00:00,0.03565104158694932,0.03450282440247188,-0.05115431708181084,5.5328158759034105,0.5886842832685805,False
2013,tsmom_1m,1M,2.0,258,2013-01-02T00:00:00+00:00,2013-12-31T00:00:00+00:00,0.06469736434597273,0.06362884837109228,-0.151995198425119,5.037275974426999,0.5723837485006957,False
2014,tsmom_1m,1M,2.0,258,2014-01-02T00:00:00+00:00,2014-12-31T00:00:00+00:00,-0.12590937170624106,-0.12785949217336812,-0.1984163527194439,11.155348745181787,0.6859806266358989,False
2015,tsmom_1m,1M,2.0,258,2015-01-02T00:00:00+00:00,2015-12-31T00:00:00+00:00,-0.0388089950949545,-0.04096590770288666,-0.12813217978696034,11.230107240914698,0.6873925228426901,False
2016,tsmom_1m,1M,2.0,258,2016-01-04T00:00:00+00:00,2016-12-30T00:00:00+00:00,-0.045105394644155306,-0.047103959064875855,-0.1727072576116483,10.482092929007116,0.6462142298425537,False
2017,tsmom_1m,1M,2.0,255,2017-01-03T00:00:00+00:00,2017-12-29T00:00:00+00:00,0.012525643631408068,0.009919295563395325,-0.06630011217649934,12.894062247041255,0.9071662868176676,False
2018,tsmom_1m,1M,2.0,252,2018-01-02T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.12816307419619655,0.12642441055055276,-0.058900681235736774,7.80822026401975,0.9627030458621977,False
2019,tsmom_1m,1M,2.0,252,2019-01-02T00:00:00+00:00,2019-12-31T00:00:00+00:00,0.08225272053611676,0.08023832538877929,-0.11197913018430239,9.360875885766081,0.9036344261618021,False
2020,tsmom_1m,1M,2.0,253,2020-01-02T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.07222261914904049,0.07093137570186125,-0.11601632701862652,5.994075172176607,0.5673420558208137,False
2021,tsmom_1m,1M,2.0,231,2021-01-04T00:00:00+00:00,2021-11-30T00:00:00+00:00,-0.04137614726492156,-0.04304937732265901,-0.09981040217247861,8.763257065256319,0.6248502302827291,True
1986,tsmom_3m,3M,0.0,40,1986-11-03T00:00:00+00:00,1986-12-31T00:00:00+00:00,0.0023783150844083334,0.0023783150844083334,-0.03703639570676842,0.4581380138604358,0.4568165920884339,True
1987,tsmom_3m,3M,0.0,253,1987-01-02T00:00:00+00:00,1987-12-31T00:00:00+00:00,0.03697249733883323,0.03697249733883323,-0.06333898928207449,4.545728102223994,0.5304718559255328,False
1988,tsmom_3m,3M,0.0,252,1988-01-04T00:00:00+00:00,1988-12-30T00:00:00+00:00,-0.04232919103802213,-0.04232919103802213,-0.09405646955660552,4.656845792953677,0.696016476573084,False
1989,tsmom_3m,3M,0.0,252,1989-01-03T00:00:00+00:00,1989-12-29T00:00:00+00:00,-0.10552462160324627,-0.10552462160324627,-0.146278422972153,5.463752130808706,0.7811269887956398,False
1990,tsmom_3m,3M,0.0,251,1990-01-02T00:00:00+00:00,1990-12-31T00:00:00+00:00,0.05060587660413818,0.05060587660413818,-0.08232597754820203,4.211436143158118,0.5959087017795616,False
1991,tsmom_3m,3M,0.0,252,1991-01-02T00:00:00+00:00,1991-12-31T00:00:00+00:00,-0.10846802204027373,-0.10846802204027373,-0.15916498481195862,5.985697139332399,0.7507866861477928,False
1992,tsmom_3m,3M,0.0,254,1992-01-02T00:00:00+00:00,1992-12-31T00:00:00+00:00,-0.08733082354680244,-0.08733082354680244,-0.17113089903660927,7.51025994185855,1.1319836285825442,False
1993,tsmom_3m,3M,0.0,251,1993-01-04T00:00:00+00:00,1993-12-30T00:00:00+00:00,0.07924287411925568,0.07924287411925568,-0.095755082579292,4.848286208916529,0.9264840653408242,False
1994,tsmom_3m,3M,0.0,251,1994-01-03T00:00:00+00:00,1994-12-30T00:00:00+00:00,-0.07341302871797772,-0.07341302871797772,-0.08742514326473616,10.38441960523232,0.8863220026345369,False
1995,tsmom_3m,3M,0.0,250,1995-01-03T00:00:00+00:00,1995-12-29T00:00:00+00:00,-0.09352045316870039,-0.09352045316870039,-0.13715592178905334,15.563899651193923,1.360454094345554,False
1996,tsmom_3m,3M,0.0,251,1996-01-02T00:00:00+00:00,1996-12-31T00:00:00+00:00,0.1589160967327825,0.1589160967327825,-0.09101971838804868,4.028436647315291,1.6143613659979086,False
1997,tsmom_3m,3M,0.0,250,1997-01-02T00:00:00+00:00,1997-12-31T00:00:00+00:00,0.1218283681352419,0.1218283681352419,-0.13171628424441617,4.794568475443095,1.0626185921015,False
1998,tsmom_3m,3M,0.0,250,1998-01-02T00:00:00+00:00,1998-12-31T00:00:00+00:00,-0.07986403513070528,-0.07986403513070528,-0.1087615010361167,4.598764766674169,0.7168848844141434,False
1999,tsmom_3m,3M,0.0,249,1999-01-04T00:00:00+00:00,1999-12-30T00:00:00+00:00,-0.07151446454700894,-0.07151446454700894,-0.19960627727905556,3.609817397807088,0.8340795427800186,False
2000,tsmom_3m,3M,0.0,248,2000-01-04T00:00:00+00:00,2000-12-29T00:00:00+00:00,-0.07703428914637511,-0.07703428914637511,-0.10330210162580811,5.590031604656108,0.589056911483037,False
2001,tsmom_3m,3M,0.0,247,2001-01-02T00:00:00+00:00,2001-12-31T00:00:00+00:00,0.008352895666114524,0.008352895666114524,-0.09212221607593107,6.771514408442798,0.74409412575203,False
2002,tsmom_3m,3M,0.0,251,2002-01-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,0.0616429713383142,0.0616429713383142,-0.12419919108236588,4.7423396864841845,0.7484590672690947,False
2003,tsmom_3m,3M,0.0,250,2003-01-02T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.00642034479384912,0.00642034479384912,-0.16049668932051842,2.7599851164963147,0.6194925046664232,False
